"sales_id","order_id","order_date","year","month","month_name","quarter","year_month","product_id","product_name","category","customer_id","customer_name","segment","region_id","region_name","country","units","sales_amount","cost_amount","profit_margin"
"7742","CA-2017-108287","2017-12-18",2017,12,"Dec",4,"2017-12","OFF-AR-10001315","Newell 310","Office Supplies","AG-10330","Alex Grayson","Consumer","REG-SOUTH","South","United States",9,"12.67","11.25","0.11207576953433307024"
"7743","CA-2017-141103","2017-07-30",2017,7,"Jul",3,"2017-07","TEC-PH-10003589","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Technology","JF-15355","Jay Fein","Consumer","REG-EAST","East","United States",5,"89.95","46.77","0.48004446914952751529"
"7744","CA-2014-154781","2014-11-21",2014,11,"Nov",4,"2014-11","OFF-PA-10001609","Tops Wirebound Message Log Books","Office Supplies","SC-20680","Steve Carroll","Home Office","REG-WEST","West","United States",2,"6.58","3.55","0.46048632218844984802"
"7745","CA-2014-154781","2014-11-21",2014,11,"Nov",4,"2014-11","TEC-AC-10000474","Kensington Expert Mouse Optical USB Trackball for PC or Mac","Technology","SC-20680","Steve Carroll","Home Office","REG-WEST","West","United States",1,"94.99","66.49","0.30003158227181808611"
"7746","CA-2015-147816","2015-09-24",2015,9,"Sep",3,"2015-09","TEC-PH-10003095","Samsung HM1900 Bluetooth Headset","Technology","CM-11935","Carlos Meador","Consumer","REG-WEST","West","United States",2,"35.12","21.95","0.37500000000000000000"
"7747","CA-2017-105326","2017-08-20",2017,8,"Aug",3,"2017-08","OFF-PA-10001639","Xerox 203","Office Supplies","KT-16480","Kean Thornton","Consumer","REG-WEST","West","United States",4,"25.92","13.48","0.47993827160493827160"
"7748","CA-2016-133613","2016-06-17",2016,6,"Jun",2,"2016-06","OFF-BI-10002003","Ibico Presentation Index for Binding Systems","Office Supplies","CP-12340","Christine Phan","Corporate","REG-EAST","East","United States",2,"7.96","4.22","0.46984924623115577889"
"7749","CA-2016-133613","2016-06-17",2016,6,"Jun",2,"2016-06","TEC-PH-10004539","Wireless Extenders zBoost YX545 SOHO Signal Booster","Technology","CP-12340","Christine Phan","Corporate","REG-EAST","East","United States",3,"566.97","413.89","0.26999664885267298093"
"7750","CA-2016-133613","2016-06-17",2016,6,"Jun",2,"2016-06","OFF-AR-10003829","Newell 35","Office Supplies","CP-12340","Christine Phan","Corporate","REG-EAST","East","United States",3,"9.84","6.99","0.28963414634146341463"
"7751","CA-2015-109113","2015-12-19",2015,12,"Dec",4,"2015-12","TEC-AC-10004761","Maxell 4.7GB DVD+RW 3/Pack","Technology","EK-13795","Eileen Kiefer","Home Office","REG-CENTRAL","Central","United States",2,"25.49","20.71","0.18752451941938014908"
"7752","CA-2015-156153","2015-05-31",2015,5,"May",2,"2015-05","OFF-FA-10003472","Bagged Rubber Bands","Office Supplies","CW-11905","Carl Weiss","Home Office","REG-EAST","East","United States",6,"7.56","7.26","0.03968253968253968254"
"7753","CA-2015-133242","2015-06-18",2015,6,"Jun",2,"2015-06","FUR-FU-10003464","Seth Thomas 8 1/2"" Cubicle Clock","Furniture","KH-16510","Keith Herrera","Consumer","REG-SOUTH","South","United States",3,"60.84","41.37","0.32001972386587771203"
"7754","CA-2015-133242","2015-06-18",2015,6,"Jun",2,"2015-06","OFF-ST-10003716","Tennsco Double-Tier Lockers","Office Supplies","KH-16510","Keith Herrera","Consumer","REG-SOUTH","South","United States",2,"450.04","391.53","0.13001066571860279086"
"7755","CA-2015-133242","2015-06-18",2015,6,"Jun",2,"2015-06","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Office Supplies","KH-16510","Keith Herrera","Consumer","REG-SOUTH","South","United States",2,"34.60","17.99","0.48005780346820809249"
"7756","CA-2015-133242","2015-06-18",2015,6,"Jun",2,"2015-06","TEC-PH-10002496","Cisco SPA301","Technology","KH-16510","Keith Herrera","Consumer","REG-SOUTH","South","United States",3,"467.97","327.58","0.29999786311088317627"
"7757","CA-2015-133242","2015-06-18",2015,6,"Jun",2,"2015-06","OFF-BI-10004826","JM Magazine Binder","Office Supplies","KH-16510","Keith Herrera","Consumer","REG-SOUTH","South","United States",2,"33.02","17.17","0.48001211387038158692"
"7758","CA-2015-158323","2015-11-30",2015,11,"Nov",4,"2015-11","FUR-FU-10001546","Dana Swing-Arm Lamps","Furniture","AB-10600","Ann Blume","Corporate","REG-SOUTH","South","United States",2,"17.09","16.02","0.06260971328262141603"
"7759","CA-2015-161795","2015-12-21",2015,12,"Dec",4,"2015-12","OFF-AR-10001919","OIC #2 Pencils, Medium Soft","Office Supplies","AH-10075","Adam Hart","Corporate","REG-EAST","East","United States",2,"3.01","2.67","0.11295681063122923588"
"7760","CA-2017-100902","2017-11-17",2017,11,"Nov",4,"2017-11","OFF-PA-10002558","Xerox 1938","Office Supplies","CK-12595","Clytie Kelty","Consumer","REG-SOUTH","South","United States",7,"268.24","174.36","0.34998508798091261557"
"7761","CA-2017-100902","2017-11-17",2017,11,"Nov",4,"2017-11","TEC-AC-10003174","Plantronics S12 Corded Telephone Headset System","Technology","CK-12595","Clytie Kelty","Consumer","REG-SOUTH","South","United States",5,"431.16","323.37","0.25000000000000000000"
"7762","CA-2017-112844","2017-11-13",2017,11,"Nov",4,"2017-11","TEC-PH-10003988","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology","SP-20620","Stefania Perrino","Corporate","REG-EAST","East","United States",4,"43.60","31.39","0.28004587155963302752"
"7763","CA-2017-112844","2017-11-13",2017,11,"Nov",4,"2017-11","FUR-FU-10004845","Deflect-o EconoMat Nonstudded, No Bevel Mat","Furniture","SP-20620","Stefania Perrino","Corporate","REG-EAST","East","United States",3,"154.95","123.96","0.20000000000000000000"
"7764","CA-2016-158925","2016-10-24",2016,10,"Oct",4,"2016-10","OFF-PA-10003072","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream","Office Supplies","JP-15460","Jennifer Patt","Corporate","REG-CENTRAL","Central","United States",3,"15.55","10.11","0.34983922829581993569"
"7765","CA-2014-155390","2014-12-06",2014,12,"Dec",4,"2014-12","OFF-PA-10003641","Xerox 1909","Office Supplies","BG-11035","Barry Gonzalez","Consumer","REG-SOUTH","South","United States",2,"42.21","28.49","0.32504145936981757877"
"7766","CA-2017-123071","2017-12-03",2017,12,"Dec",4,"2017-12","OFF-PA-10003729","Xerox 1998","Office Supplies","CC-12550","Clay Cheatham","Consumer","REG-CENTRAL","Central","United States",2,"10.37","6.74","0.35004821600771456123"
"7767","CA-2017-156391","2017-09-26",2017,9,"Sep",3,"2017-09","OFF-AR-10003251","Prang Drawing Pencil Set","Office Supplies","SL-20155","Sara Luxemburg","Home Office","REG-WEST","West","United States",1,"2.22","1.67","0.24774774774774774775"
"7768","CA-2015-103093","2015-02-03",2015,2,"Feb",1,"2015-02","OFF-EN-10003286","Staple envelope","Office Supplies","FO-14305","Frank Olsen","Consumer","REG-SOUTH","South","United States",9,"74.52","39.50","0.46994095544820182501"
"7769","US-2017-118941","2017-08-12",2017,8,"Aug",3,"2017-08","OFF-AR-10004078","Newell 312","Office Supplies","BB-11545","Brenda Bowman","Corporate","REG-EAST","East","United States",3,"17.52","12.26","0.30022831050228310502"
"7770","US-2017-118941","2017-08-12",2017,8,"Aug",3,"2017-08","FUR-CH-10002331","Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms","Furniture","BB-11545","Brenda Bowman","Corporate","REG-EAST","East","United States",5,"1779.90","1406.12","0.21000056182931625372"
"7771","US-2017-118941","2017-08-12",2017,8,"Aug",3,"2017-08","OFF-AR-10001953","Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies","BB-11545","Brenda Bowman","Corporate","REG-EAST","East","United States",5,"219.90","160.53","0.26998635743519781719"
"7772","CA-2015-169299","2015-08-24",2015,8,"Aug",3,"2015-08","OFF-AR-10002053","Premium Writing Pencils, Soft, #2 by Central Association for the Blind","Office Supplies","DO-13435","Denny Ordway","Consumer","REG-WEST","West","United States",3,"7.15","6.44","0.09930069930069930070"
"7773","CA-2017-154088","2017-11-12",2017,11,"Nov",4,"2017-11","OFF-PA-10003651","Xerox 1968","Office Supplies","LB-16735","Larry Blacks","Consumer","REG-SOUTH","South","United States",5,"26.72","17.37","0.34992514970059880240"
"7774","CA-2016-155978","2016-08-01",2016,8,"Aug",3,"2016-08","TEC-PH-10002885","Apple iPhone 5","Technology","TS-21205","Thomas Seio","Corporate","REG-WEST","West","United States",2,"1039.73","948.75","0.08750348648206745982"
"7775","CA-2016-155978","2016-08-01",2016,8,"Aug",3,"2016-08","OFF-AP-10002892","Belkin F5C206VTEL 6 Outlet Surge","Office Supplies","TS-21205","Thomas Seio","Corporate","REG-WEST","West","United States",2,"45.96","32.17","0.30004351610095735422"
"7776","CA-2016-108196","2016-11-25",2016,11,"Nov",4,"2016-11","OFF-BI-10000545","GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies","CS-12505","Cindy Stewart","Consumer","REG-EAST","East","United States",2,"456.59","760.98","-0.66665936617096300839"
"7777","CA-2016-108196","2016-11-25",2016,11,"Nov",4,"2016-11","TEC-MA-10000418","Cubify CubeX 3D Printer Double Head Print","Technology","CS-12505","Cindy Stewart","Consumer","REG-EAST","East","United States",5,"4499.99","11099.96","-1.4666632592516872"
"7778","CA-2016-108196","2016-11-25",2016,11,"Nov",4,"2016-11","TEC-AC-10000926","NETGEAR RangeMax WNR1000 Wireless Router","Technology","CS-12505","Cindy Stewart","Consumer","REG-EAST","East","United States",3,"59.98","47.98","0.20006668889629876626"
"7779","CA-2016-152800","2016-04-13",2016,4,"Apr",2,"2016-04","OFF-EN-10001509","Poly String Tie Envelopes","Office Supplies","SP-20920","Susan Pistek","Consumer","REG-WEST","West","United States",3,"6.12","3.24","0.47058823529411764706"
"7780","CA-2014-166961","2014-12-27",2014,12,"Dec",4,"2014-12","OFF-AP-10001366","Staple holder","Office Supplies","CD-12790","Cynthia Delaney","Home Office","REG-WEST","West","United States",1,"10.98","8.02","0.26958105646630236794"
"7781","CA-2014-166961","2014-12-27",2014,12,"Dec",4,"2014-12","OFF-FA-10003485","Staples","Office Supplies","CD-12790","Cynthia Delaney","Home Office","REG-WEST","West","United States",3,"7.86","4.24","0.46055979643765903308"
"7782","CA-2014-166961","2014-12-27",2014,12,"Dec",4,"2014-12","OFF-ST-10004507","Advantus Rolling Storage Box","Office Supplies","CD-12790","Cynthia Delaney","Home Office","REG-WEST","West","United States",3,"51.45","37.56","0.26997084548104956268"
"7783","CA-2014-166961","2014-12-27",2014,12,"Dec",4,"2014-12","OFF-BI-10002353","GBC VeloBind Cover Sets","Office Supplies","CD-12790","Cynthia Delaney","Home Office","REG-WEST","West","United States",3,"37.06","23.16","0.37506745817593092283"
"7784","CA-2016-139381","2016-04-18",2016,4,"Apr",2,"2016-04","OFF-AP-10001271","Eureka The Boss Cordless Rechargeable Stick Vac","Office Supplies","RF-19840","Roy Französisch","Consumer","REG-SOUTH","South","United States",4,"203.92","148.86","0.27000784621420164770"
"7785","CA-2016-139381","2016-04-18",2016,4,"Apr",2,"2016-04","TEC-PH-10004924","SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black","Technology","RF-19840","Roy Französisch","Consumer","REG-SOUTH","South","United States",4,"29.56","21.58","0.26995940460081190798"
"7786","CA-2015-132136","2015-03-08",2015,3,"Mar",1,"2015-03","OFF-BI-10002706","Avery Premier Heavy-Duty Binder with Round Locking Rings","Office Supplies","FO-14305","Frank Olsen","Consumer","REG-CENTRAL","Central","United States",3,"8.57","23.13","-1.6989498249708285"
"7787","CA-2016-162236","2016-11-04",2016,11,"Nov",4,"2016-11","OFF-ST-10003442","Eldon Portable Mobile Manager","Office Supplies","ER-13855","Elpida Rittenbach","Corporate","REG-SOUTH","South","United States",2,"45.25","41.29","0.08751381215469613260"
"7788","CA-2016-162236","2016-11-04",2016,11,"Nov",4,"2016-11","FUR-TA-10002533","BPI Conference Tables","Furniture","ER-13855","Elpida Rittenbach","Corporate","REG-SOUTH","South","United States",10,"876.30","1168.40","-0.33333333333333333333"
"7789","CA-2016-162236","2016-11-04",2016,11,"Nov",4,"2016-11","OFF-SU-10003505","Premier Electric Letter Opener","Office Supplies","ER-13855","Elpida Rittenbach","Corporate","REG-SOUTH","South","United States",2,"185.38","220.13","-0.18745279965476318913"
"7790","US-2014-111353","2014-11-29",2014,11,"Nov",4,"2014-11","OFF-LA-10002762","Avery 485","Office Supplies","PB-19150","Philip Brown","Consumer","REG-EAST","East","United States",2,"25.06","13.28","0.47007182761372705507"
"7791","US-2016-117037","2016-05-17",2016,5,"May",2,"2016-05","OFF-BI-10000279","Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders","Office Supplies","LW-17215","Luke Weiss","Consumer","REG-CENTRAL","Central","United States",1,"2.89","7.66","-1.6505190311418685"
"7792","US-2016-117037","2016-05-17",2016,5,"May",2,"2016-05","OFF-FA-10000936","Acco Hot Clips Clips to Go","Office Supplies","LW-17215","Luke Weiss","Consumer","REG-CENTRAL","Central","United States",3,"7.90","5.43","0.31265822784810126582"
"7793","US-2016-117037","2016-05-17",2016,5,"May",2,"2016-05","FUR-FU-10004973","Flat Face Poster Frame","Furniture","LW-17215","Luke Weiss","Consumer","REG-CENTRAL","Central","United States",3,"22.61","32.78","-0.44980097302078726227"
"7794","US-2016-117037","2016-05-17",2016,5,"May",2,"2016-05","OFF-PA-10000791","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","Office Supplies","LW-17215","Luke Weiss","Consumer","REG-CENTRAL","Central","United States",8,"30.53","20.99","0.31247952833278742221"
"7795","CA-2017-160801","2017-09-19",2017,9,"Sep",3,"2017-09","OFF-BI-10001132","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""","Office Supplies","FG-14260","Frank Gastineau","Home Office","REG-EAST","East","United States",3,"4.84","8.23","-0.70041322314049586777"
"7796","CA-2016-108364","2016-12-19",2016,12,"Dec",4,"2016-12","OFF-BI-10002012","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies","BP-11050","Barry Pond","Corporate","REG-CENTRAL","Central","United States",5,"1.80","4.68","-1.6000000000000000"
"7797","CA-2017-169362","2017-10-12",2017,10,"Oct",4,"2017-10","TEC-AC-10001383","Logitech Wireless Touch Keyboard K400","Technology","SP-20860","Sung Pak","Corporate","REG-CENTRAL","Central","United States",2,"39.98","41.48","-0.03751875937968984492"
"7798","CA-2015-127481","2015-12-12",2015,12,"Dec",4,"2015-12","OFF-PA-10002036","Xerox 1930","Office Supplies","JD-15895","Jonathan Doherty","Corporate","REG-WEST","West","United States",5,"32.40","16.52","0.49012345679012345679"
"7799","CA-2015-127481","2015-12-12",2015,12,"Dec",4,"2015-12","OFF-PA-10002377","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages","Office Supplies","JD-15895","Jonathan Doherty","Corporate","REG-WEST","West","United States",2,"97.88","48.94","0.50000000000000000000"
"7800","CA-2015-112711","2015-07-12",2015,7,"Jul",3,"2015-07","TEC-PH-10000526","Vtech CS6719","Technology","FM-14380","Fred McMath","Consumer","REG-CENTRAL","Central","United States",4,"307.17","276.45","0.10000976657876745776"
"7801","US-2015-145121","2015-10-02",2015,10,"Oct",4,"2015-10","OFF-BI-10001078","Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""","Office Supplies","MP-17965","Michael Paige","Corporate","REG-EAST","East","United States",5,"26.90","13.72","0.48996282527881040892"
"7802","CA-2017-166184","2017-03-24",2017,3,"Mar",1,"2017-03","OFF-EN-10004483","#10 White Business Envelopes,4 1/8 x 9 1/2","Office Supplies","HR-14830","Harold Ryan","Corporate","REG-EAST","East","United States",3,"47.01","24.92","0.46990002127206977239"
"7803","CA-2017-166184","2017-03-24",2017,3,"Mar",1,"2017-03","TEC-PH-10002624","Samsung Galaxy S4 Mini","Technology","HR-14830","Harold Ryan","Corporate","REG-EAST","East","United States",1,"469.99","333.69","0.29000617034404987340"
"7804","CA-2017-166184","2017-03-24",2017,3,"Mar",1,"2017-03","FUR-CH-10003396","Global Deluxe Steno Chair","Furniture","HR-14830","Harold Ryan","Corporate","REG-EAST","East","United States",3,"207.85","205.54","0.01111378397883088766"
"7805","CA-2017-157413","2017-06-01",2017,6,"Jun",2,"2017-06","OFF-ST-10002756","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","Office Supplies","BW-11065","Barry Weirich","Consumer","REG-EAST","East","United States",3,"324.74","401.87","-0.23751308739299131613"
"7806","CA-2014-143637","2014-03-24",2014,3,"Mar",1,"2014-03","FUR-FU-10002813","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","Furniture","MS-17710","Maurice Satty","Consumer","REG-WEST","West","United States",2,"40.48","25.91","0.35993083003952569170"
"7807","CA-2015-102260","2015-09-22",2015,9,"Sep",3,"2015-09","OFF-LA-10003714","Avery 510","Office Supplies","SJ-20125","Sanjit Jacobs","Home Office","REG-SOUTH","South","United States",4,"12.00","7.80","0.35000000000000000000"
"7808","CA-2015-102260","2015-09-22",2015,9,"Sep",3,"2015-09","OFF-ST-10003716","Tennsco Double-Tier Lockers","Office Supplies","SJ-20125","Sanjit Jacobs","Home Office","REG-SOUTH","South","United States",4,"720.06","783.07","-0.08750659667249951393"
"7809","CA-2015-102260","2015-09-22",2015,9,"Sep",3,"2015-09","OFF-ST-10002289","Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black","Office Supplies","SJ-20125","Sanjit Jacobs","Home Office","REG-SOUTH","South","United States",1,"25.42","30.19","-0.18764752163650668765"
"7810","CA-2015-102260","2015-09-22",2015,9,"Sep",3,"2015-09","OFF-AR-10001315","Newell 310","Office Supplies","SJ-20125","Sanjit Jacobs","Home Office","REG-SOUTH","South","United States",2,"2.82","2.50","0.11347517730496453901"
"7811","CA-2015-102260","2015-09-22",2015,9,"Sep",3,"2015-09","OFF-BI-10000042","Pressboard Data Binder, Crimson, 12"" X 8 1/2""","Office Supplies","SJ-20125","Sanjit Jacobs","Home Office","REG-SOUTH","South","United States",2,"3.20","5.77","-0.80312500000000000000"
"7812","US-2016-137295","2016-01-08",2016,1,"Jan",1,"2016-01","OFF-BI-10004236","XtraLife ClearVue Slant-D Ring Binder, White, 3""","Office Supplies","VS-21820","Vivek Sundaresam","Consumer","REG-SOUTH","South","United States",7,"30.83","55.49","-0.79987025624391826143"
